test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_real,A1_real,A2_real,A3_real,B0_real,B1_real,B2_real,B3_real,C0_real,reference_real
9372,AC,2C,38,AD,32,AE,B1,2E,AC,-0.375,0.375,1.0,-0.40625,0.625,-0.4375,-0.5625,0.4375,-0.375,-1.513671875
9373,B4,22,A9,B7,34,AB,16,2C,2D,-0.75,0.15625,-0.28125,-0.9375,0.75,-0.34375,0.0546875,0.375,0.40625,-0.576904296875
9374,34,33,B3,34,20,34,34,9A,AC,0.75,0.6875,-0.6875,0.75,0.125,0.75,0.75,-0.078125,-0.375,-0.33984375
9375,2C,AB,32,28,A8,2C,38,36,B1,0.375,-0.34375,0.625,0.25,-0.25,0.375,1.0,0.875,-0.5625,0.05859375
9376,AE,19,34,2B,A1,38,AC,B1,A7,-0.4375,0.0703125,0.75,0.34375,-0.140625,1.0,-0.375,-0.5625,-0.234375,-0.5771484375
9377,AE,29,AA,18,B8,2A,B1,2B,2D,-0.4375,0.28125,-0.3125,0.0625,-1.0,0.3125,-0.5625,0.34375,0.40625,1.12890625
9378,B6,23,A2,33,B3,B5,35,30,B6,-0.875,0.171875,-0.15625,0.6875,-0.6875,-0.8125,0.8125,0.5,-0.875,-0.1962890625
9379,33,A9,A9,A8,B5,B8,25,B1,9C,0.6875,-0.28125,-0.28125,-0.25,-0.8125,-1.0,0.203125,-0.5625,-0.09375,-0.28759765625
9380,B0,25,B3,B1,B1,2D,05,88,AA,-0.5,0.203125,-0.6875,-0.5625,-0.5625,0.40625,0.009765625,-0.015625,-0.3125,0.0533447265625
9381,B2,27,B1,AC,A9,28,B7,32,37,-0.625,0.234375,-0.5625,-0.375,-0.28125,0.25,-0.9375,0.625,0.9375,1.46484375
9382,B3,28,37,B2,2B,2C,B0,34,A4,-0.6875,0.25,0.9375,-0.625,0.34375,0.375,-0.5,0.75,-0.1875,-1.267578125
9383,35,2B,9C,B4,B4,2E,B1,38,36,0.8125,0.34375,-0.09375,-0.75,-0.75,0.4375,-0.5625,1.0,0.875,-0.28125
9384,9F,B7,34,95,31,2F,32,B3,1B,-0.1171875,-0.9375,0.75,-0.05078125,0.5625,0.46875,0.625,-0.6875,0.0859375,0.084228515625
9385,B7,AE,AE,B5,B6,36,1F,AD,11,-0.9375,-0.4375,-0.4375,-0.8125,-0.875,0.875,0.1171875,-0.40625,0.03515625,0.75146484375
9386,AB,AE,A9,2B,2C,B6,AE,A9,99,-0.34375,-0.4375,-0.28125,0.34375,0.375,-0.875,-0.4375,-0.28125,-0.0703125,0.2099609375
9387,A5,B0,22,31,A1,AF,2B,AB,B4,-0.203125,-0.5,0.15625,0.5625,-0.140625,-0.46875,0.34375,-0.34375,-0.75,-0.626708984375
9388,B1,B6,28,37,B7,36,31,2E,B5,-0.5625,-0.875,0.25,0.9375,-0.9375,0.875,0.5625,0.4375,-0.8125,-0.5
9389,AF,A2,37,37,94,B5,33,35,AC,-0.46875,-0.15625,0.9375,0.9375,-0.046875,-0.8125,0.6875,0.8125,-0.375,1.18017578125
9390,B7,B5,B6,2B,31,2A,37,27,32,-0.9375,-0.8125,-0.875,0.34375,0.5625,0.3125,0.9375,0.234375,0.625,-0.89599609375
9391,A1,B4,B7,1A,32,27,A4,13,31,-0.140625,-0.75,-0.9375,0.078125,0.625,0.234375,-0.1875,0.04296875,0.5625,0.47796630859375
9392,A8,B0,B7,B1,2B,B0,1B,19,26,-0.25,-0.5,-0.9375,-0.5625,0.34375,-0.5,0.0859375,0.0703125,0.21875,0.2626953125
9393,AB,B5,2B,37,32,B1,2E,24,B7,-0.34375,-0.8125,0.34375,0.9375,0.625,-0.5625,0.4375,0.1875,-0.9375,-0.369140625
9394,32,B1,AE,34,38,13,2B,B1,34,0.625,-0.5625,-0.4375,0.75,1.0,0.04296875,0.34375,-0.5625,0.75,0.778564453125
9395,B1,B7,AA,33,8E,B4,B3,0A,AC,-0.5625,-0.9375,-0.3125,0.6875,-0.02734375,-0.75,-0.6875,0.01953125,-0.375,0.57177734375
9396,AE,2B,A0,30,B4,24,0B,B4,2A,-0.4375,0.34375,-0.125,0.5,-0.75,0.1875,0.021484375,-0.75,0.3125,0.327392578125
9397,2B,34,37,AA,8C,36,B1,35,B7,0.34375,0.75,0.9375,-0.3125,-0.0234375,0.875,-0.5625,0.8125,-0.9375,-1.070556640625
9398,1F,B3,33,24,AA,B6,8D,9F,16,0.1171875,-0.6875,0.6875,0.1875,-0.3125,-0.875,-0.025390625,-0.1171875,0.0546875,0.5802001953125
9399,1E,26,B1,33,35,33,2B,35,2F,0.109375,0.21875,-0.5625,0.6875,0.8125,0.6875,0.34375,0.8125,0.46875,1.0732421875
9400,1B,38,2D,2E,32,34,2F,B6,28,0.0859375,1.0,0.40625,0.4375,0.625,0.75,0.46875,-0.875,0.25,0.861328125
9401,B1,AF,9A,B4,2B,A6,B0,33,B1,-0.5625,-0.46875,-0.078125,-0.75,0.34375,-0.21875,-0.5,0.6875,-0.5625,-1.1298828125
9402,24,32,A8,B3,A1,33,08,B1,97,0.1875,0.625,-0.25,-0.6875,-0.140625,0.6875,0.015625,-0.5625,-0.05859375,0.7275390625
9403,9F,B8,B4,A8,32,B6,B4,1C,A3,-0.1171875,-1.0,-0.75,-0.25,0.625,-0.875,-0.75,0.09375,-0.171875,1.1689453125
9404,2A,B5,A6,34,AD,37,33,B7,31,0.3125,-0.8125,-0.21875,0.75,-0.40625,0.9375,0.6875,-0.9375,0.5625,-1.1796875
9405,29,20,35,B3,B8,94,22,30,AD,0.28125,0.125,0.8125,-0.6875,-1.0,-0.046875,0.15625,0.5,-0.40625,-0.91015625
9406,38,2F,37,2B,AF,35,B1,B3,31,1.0,0.46875,0.9375,0.34375,-0.46875,0.8125,-0.5625,-0.6875,0.5625,-0.2890625
9407,9D,B1,36,AB,AE,B6,36,34,85,-0.1015625,-0.5625,0.875,-0.34375,-0.4375,-0.875,0.875,0.75,-0.009765625,1.03466796875
9408,34,38,8A,B5,32,2F,B7,AF,1E,0.75,1.0,-0.01953125,-0.8125,0.625,0.46875,-0.9375,-0.46875,0.109375,1.446044921875
9409,B1,32,B5,2F,35,B6,B7,37,B3,-0.5625,0.625,-0.8125,0.46875,0.8125,-0.875,-0.9375,0.9375,-0.6875,-0.490234375
9410,29,00,38,B4,30,37,B6,B4,36,0.28125,0.0,1.0,-0.75,0.5,0.9375,-0.875,-0.75,0.875,0.703125
9411,B5,AA,24,31,33,1A,21,35,9C,-0.8125,-0.3125,0.1875,0.5625,0.6875,0.078125,0.140625,0.8125,-0.09375,-0.193359375
9412,2E,A5,31,B4,32,30,9D,31,34,0.4375,-0.203125,0.5625,-0.75,0.625,0.5,-0.1015625,0.5625,0.75,0.44287109375
9413,B7,28,32,29,31,26,2E,AF,2F,-0.9375,0.25,0.625,0.28125,0.5625,0.21875,0.4375,-0.46875,0.46875,0.1376953125
9414,B6,A5,B1,B6,20,27,A3,B4,35,-0.875,-0.203125,-0.5625,-0.875,0.125,0.234375,-0.171875,-0.75,0.8125,1.408447265625
9415,32,21,32,B5,31,30,1E,36,B6,0.625,0.140625,0.625,-0.8125,0.5625,0.5,0.109375,0.875,-0.875,-1.095703125
9416,33,99,2B,B7,A2,17,AD,37,28,0.6875,-0.0703125,0.34375,-0.9375,-0.15625,0.05859375,-0.40625,0.9375,0.25,-0.880096435546875
9417,B8,2C,B1,22,B1,B2,B5,8C,2E,-1.0,0.375,-0.5625,0.15625,-0.5625,-0.625,-0.8125,-0.0234375,0.4375,1.218994140625
9418,23,B4,21,B1,8B,B2,2D,33,33,0.171875,-0.75,0.140625,-0.5625,-0.021484375,-0.625,0.40625,0.6875,0.6875,0.822967529296875
9419,B8,A9,36,37,32,30,9B,AF,B3,-1.0,-0.28125,0.875,0.9375,0.625,0.5,-0.0859375,-0.46875,-0.6875,-1.9677734375
9420,37,9A,B0,2B,AA,33,B0,AD,22,0.9375,-0.078125,-0.5,0.34375,-0.3125,0.6875,-0.5,-0.40625,0.15625,-0.080078125
9421,AD,32,A9,36,1F,36,A2,B4,80,-0.40625,0.625,-0.28125,0.875,0.1171875,0.875,-0.15625,-0.75,-0.0,-0.113037109375
9422,B4,B5,34,B4,2C,2B,36,30,37,-0.75,-0.8125,0.75,-0.75,0.375,0.34375,0.875,0.5,0.9375,0.658203125
9423,AB,B6,A0,B0,1E,30,20,9D,16,-0.34375,-0.875,-0.125,-0.5,0.109375,0.5,0.125,-0.1015625,0.0546875,-0.38525390625
9424,82,B7,13,AE,B5,9F,2D,B7,25,-0.00390625,-0.9375,0.04296875,-0.4375,-0.8125,-0.1171875,0.40625,-0.9375,0.203125,0.7437744140625
9425,AE,32,31,B5,35,2B,AA,31,A3,-0.4375,0.625,0.5625,-0.8125,0.8125,0.34375,-0.3125,0.5625,-0.171875,-0.9453125
9426,A5,AB,B1,A3,31,B3,B5,B1,B8,-0.203125,-0.34375,-0.5625,-0.171875,0.5625,-0.6875,-0.8125,-0.5625,-1.0,-0.32421875
9427,20,B1,35,B3,29,37,37,2A,22,0.125,-0.5625,0.8125,-0.6875,0.28125,0.9375,0.9375,0.3125,0.15625,0.2109375
9428,2A,B3,0D,37,32,2B,AB,AB,91,0.3125,-0.6875,0.025390625,0.9375,0.625,0.34375,-0.34375,-0.34375,-0.03515625,-0.40716552734375
9429,AA,37,37,33,A8,2D,37,AE,34,-0.3125,0.9375,0.9375,0.6875,-0.25,0.40625,0.9375,-0.4375,0.75,1.787109375
9430,2C,2C,32,38,1B,AC,36,2C,A1,0.375,0.375,0.625,1.0,0.0859375,-0.375,0.875,0.375,-0.140625,0.6728515625
9431,31,AA,33,A8,80,28,2E,A8,B3,0.5625,-0.3125,0.6875,-0.25,-0.0,0.25,0.4375,-0.25,-0.6875,-0.40234375
9432,AD,AB,37,34,33,29,33,A1,A6,-0.40625,-0.34375,0.9375,0.75,0.6875,0.28125,0.6875,-0.140625,-0.21875,-0.0556640625
9433,15,26,24,37,B1,B7,20,23,2E,0.05078125,0.21875,0.1875,0.9375,-0.5625,-0.9375,0.125,0.171875,0.4375,0.388427734375
9434,B7,19,B3,33,99,30,34,1B,B1,-0.9375,0.0703125,-0.6875,0.6875,-0.0703125,0.5,0.75,0.0859375,-0.5625,-0.91796875
9435,B4,28,35,A9,94,B3,37,AA,B3,-0.75,0.25,0.8125,-0.28125,-0.046875,-0.6875,0.9375,-0.3125,-0.6875,0.025390625
9436,AD,B7,89,B1,AC,36,34,B7,32,-0.40625,-0.9375,-0.017578125,-0.5625,-0.375,0.875,0.75,-0.9375,0.625,0.47119140625
9437,2B,36,9F,A8,31,32,37,2E,AB,0.34375,0.875,-0.1171875,-0.25,0.5625,0.625,0.9375,0.4375,-0.34375,0.17724609375
9438,AE,A2,37,B4,36,B8,24,AB,2A,-0.4375,-0.15625,0.9375,-0.75,0.875,-1.0,0.1875,-0.34375,0.3125,0.51953125
9439,B5,B6,8D,B7,38,B2,28,B6,32,-0.8125,-0.875,-0.025390625,-0.9375,1.0,-0.625,0.25,-0.875,0.625,1.17333984375
9440,2A,37,21,27,B7,B4,37,2F,AB,0.3125,0.9375,0.140625,0.234375,-0.9375,-0.75,0.9375,0.46875,-0.34375,-1.09814453125
9441,B4,B5,B2,B2,9C,B0,28,B3,31,-0.75,-0.8125,-0.625,-0.625,-0.09375,-0.5,0.25,-0.6875,0.5625,1.3125
9442,B2,A8,AC,B6,B2,32,B0,30,A6,-0.625,-0.25,-0.375,-0.875,-0.625,0.625,-0.5,0.5,-0.21875,-0.234375
9443,31,AB,2E,35,A8,AB,AE,32,2B,0.5625,-0.34375,0.4375,0.8125,-0.25,-0.34375,-0.4375,0.625,0.34375,0.6376953125
9444,B5,B4,2A,B5,30,27,B8,1F,27,-0.8125,-0.75,0.3125,-0.8125,0.5,0.234375,-1.0,0.1171875,0.234375,-0.75537109375
9445,1A,B7,30,2C,B8,B2,B0,B8,A1,0.078125,-0.9375,0.5,0.375,-1.0,-0.625,-0.5,-1.0,-0.140625,-0.2578125
9446,31,2D,83,97,AB,B8,B7,13,AB,0.5625,0.40625,-0.005859375,-0.05859375,-0.34375,-1.0,-0.9375,0.04296875,-0.34375,-0.9403839111328125
9447,9C,A1,B6,82,31,33,8D,20,AD,-0.09375,-0.140625,-0.875,-0.00390625,0.5625,0.6875,-0.025390625,0.125,-0.40625,-0.533935546875
9448,B4,AF,33,A4,31,B3,B5,26,37,-0.75,-0.46875,0.6875,-0.1875,0.5625,-0.6875,-0.8125,0.21875,0.9375,0.23828125
9449,33,35,B4,30,A6,B4,9B,31,0F,0.6875,0.8125,-0.75,0.5,-0.21875,-0.75,-0.0859375,0.5625,0.029296875,-0.384765625
9450,A0,31,AB,2B,B0,35,0A,97,B4,-0.125,0.5625,-0.34375,0.34375,-0.5,0.8125,0.01953125,-0.05859375,-0.75,-0.25732421875
9451,30,B0,AD,2B,B5,36,B6,A5,B0,0.5,-0.5,-0.40625,0.34375,-0.8125,0.875,-0.875,-0.203125,-0.5,-1.05810546875
9452,B5,2A,2E,A1,B4,34,A9,B8,32,-0.8125,0.3125,0.4375,-0.140625,-0.75,0.75,-0.28125,-1.0,0.625,1.486328125
9453,B7,B3,35,A2,B4,28,2C,AD,36,-0.9375,-0.6875,0.8125,-0.15625,-0.75,0.25,0.375,-0.40625,0.875,1.7744140625
9454,27,B6,B0,95,33,B0,37,B7,B2,0.234375,-0.875,-0.5,-0.05078125,0.6875,-0.5,0.9375,-0.9375,-0.625,-0.447509765625
9455,A9,AE,1E,AF,A2,B8,38,B6,81,-0.28125,-0.4375,0.109375,-0.46875,-0.15625,-1.0,1.0,-0.875,-0.001953125,0.9990234375
9456,2D,B4,27,2B,36,99,28,32,21,0.40625,-0.75,0.234375,0.34375,0.875,-0.0703125,0.25,0.625,0.140625,0.822265625
9457,B3,2C,2C,B0,95,36,A8,2F,B5,-0.6875,0.375,0.375,-0.5,-0.05078125,0.875,-0.25,0.46875,-0.8125,-0.777587890625
9458,2D,36,22,29,B5,B4,36,25,22,0.40625,0.875,0.15625,0.28125,-0.8125,-0.75,0.875,0.203125,0.15625,-0.63623046875
9459,2F,AE,B5,A6,B7,A7,9E,B2,2B,0.46875,-0.4375,-0.8125,-0.21875,-0.9375,-0.234375,-0.109375,-0.625,0.34375,0.232421875
9460,B1,36,A3,B6,32,33,87,35,36,-0.5625,0.875,-0.171875,-0.875,0.625,0.6875,-0.013671875,0.8125,0.875,0.416412353515625
9461,34,A6,B2,A6,32,AE,31,AA,2F,0.75,-0.21875,-0.625,-0.21875,0.625,-0.4375,0.5625,-0.3125,0.46875,0.75
9462,33,36,38,30,32,1C,94,29,B6,0.6875,0.875,1.0,0.5,0.625,0.09375,-0.046875,0.28125,-0.875,-0.26953125
9463,B5,AC,33,30,31,B2,B0,B7,A9,-0.8125,-0.375,0.6875,0.5,0.5625,-0.625,-0.5,-0.9375,-0.28125,-1.31640625
9464,26,27,1E,18,B4,35,33,9B,AD,0.21875,0.234375,0.109375,0.0625,-0.75,0.8125,0.6875,-0.0859375,-0.40625,-0.31005859375
9465,1C,A9,34,33,31,38,A2,B4,96,0.09375,-0.28125,0.75,0.6875,0.5625,1.0,-0.15625,-0.75,-0.0546875,-0.916015625
9466,8C,B3,AF,37,33,37,A3,B5,36,-0.0234375,-0.6875,-0.46875,0.9375,0.6875,0.9375,-0.171875,-0.8125,0.875,-0.466796875
9467,B7,A7,14,B3,B6,AE,B5,2C,91,-0.9375,-0.234375,0.046875,-0.6875,-0.875,-0.4375,-0.8125,0.375,-0.03515625,0.591796875
9468,B7,93,28,20,A3,AC,34,B6,21,-0.9375,-0.04296875,0.25,0.125,-0.171875,-0.375,0.75,-0.875,0.140625,0.39599609375
9469,B4,25,37,B5,38,34,12,36,2D,-0.75,0.203125,0.9375,-0.8125,1.0,0.75,0.0390625,0.875,0.40625,-0.86572265625
9470,2C,B7,37,B6,A4,1E,A2,AB,33,0.375,-0.9375,0.9375,-0.875,-0.1875,0.109375,-0.15625,-0.34375,0.6875,0.6689453125
9471,A2,B2,B4,36,B1,32,2D,A8,34,-0.15625,-0.625,-0.75,0.875,-0.5625,0.625,0.40625,-0.25,0.75,-0.076171875
9472,2C,29,21,A2,33,B3,1B,31,9D,0.375,0.28125,0.140625,-0.15625,0.6875,-0.6875,0.0859375,0.5625,-0.1015625,-0.1129150390625
9473,32,27,30,B0,33,29,A7,37,9D,0.625,0.234375,0.5,-0.5,0.6875,0.28125,-0.234375,0.9375,-0.1015625,-0.19189453125
9474,9C,B0,AC,10,28,28,31,AA,38,-0.09375,-0.5,-0.375,0.03125,0.25,0.25,0.5625,-0.3125,1.0,0.630859375
9475,34,B1,03,B4,32,A7,B4,26,A5,0.75,-0.5625,0.005859375,-0.75,0.625,-0.234375,-0.75,0.21875,-0.203125,0.22900390625
9476,34,A3,37,85,B8,AE,B5,B7,A4,0.75,-0.171875,0.9375,-0.009765625,-1.0,-0.4375,-0.8125,-0.9375,-0.1875,-1.6148681640625
9477,AD,A5,B8,B7,B8,30,37,2F,20,-0.40625,-0.203125,-1.0,-0.9375,-1.0,0.5,0.9375,0.46875,0.125,-0.947265625
9478,B2,35,AF,B3,36,A7,32,34,32,-0.625,0.8125,-0.46875,-0.6875,0.875,-0.234375,0.625,0.75,0.625,-0.9208984375
9479,A3,B5,A3,B7,38,AB,B6,A4,23,-0.171875,-0.8125,-0.171875,-0.9375,1.0,-0.34375,-0.875,-0.1875,0.171875,0.60546875
9480,2E,B7,AA,23,B1,B1,B8,2C,31,0.4375,-0.9375,-0.3125,0.171875,-0.5625,-0.5625,-1.0,0.375,0.5625,1.220703125
9481,12,99,10,AF,B0,2D,30,B5,B5,0.0390625,-0.0703125,0.03125,-0.46875,-0.5,0.40625,0.5,-0.8125,-0.8125,-0.464111328125
9482,14,AC,AF,86,29,34,38,2E,2B,0.046875,-0.375,-0.46875,-0.01171875,0.28125,0.75,1.0,0.4375,0.34375,-0.398193359375
9483,B5,2A,B2,B2,2B,33,AF,A6,2C,-0.8125,0.3125,-0.625,-0.625,0.34375,0.6875,-0.46875,-0.21875,0.375,0.740234375
9484,29,31,37,B5,90,28,35,35,22,0.28125,0.5625,0.9375,-0.8125,-0.03125,0.25,0.8125,0.8125,0.15625,0.3896484375
9485,35,28,11,32,33,1E,35,A4,28,0.8125,0.25,0.03515625,0.625,0.6875,0.109375,0.8125,-0.1875,0.25,0.747314453125
9486,B1,2F,B8,B2,31,A8,9E,2C,31,-0.5625,0.46875,-1.0,-0.625,0.5625,-0.25,-0.109375,0.375,0.5625,0.00390625
9487,AF,B3,2D,B0,28,14,A0,AC,34,-0.46875,-0.6875,0.40625,-0.5,0.25,0.046875,-0.125,-0.375,0.75,0.7373046875
9488,29,B1,2D,20,29,B3,B5,35,B4,0.28125,-0.5625,0.40625,0.125,0.28125,-0.6875,-0.8125,0.8125,-0.75,-0.5126953125
9489,24,B0,B6,99,AE,36,27,21,A4,0.1875,-0.5,-0.875,-0.0703125,-0.4375,0.875,0.234375,0.140625,-0.1875,-0.9219970703125
9490,2C,06,25,B5,B1,96,31,AF,33,0.375,0.01171875,0.203125,-0.8125,-0.5625,-0.0546875,0.5625,-0.46875,0.6875,0.971038818359375
9491,A9,B4,B2,95,A3,AE,28,31,9E,-0.28125,-0.75,-0.625,-0.05078125,-0.171875,-0.4375,0.25,0.5625,-0.109375,0.082275390625
9492,A0,2A,34,9C,24,32,9C,A8,B1,-0.125,0.3125,0.75,-0.09375,0.1875,0.625,-0.09375,-0.25,-0.5625,-0.4375
9493,35,AB,B6,32,A9,B3,29,33,9A,0.8125,-0.34375,-0.875,0.625,-0.28125,-0.6875,0.28125,0.6875,-0.078125,0.11328125
9494,B2,B6,B7,29,2C,2F,36,33,B1,-0.625,-0.875,-0.9375,0.28125,0.375,0.46875,0.875,0.6875,-0.5625,-1.833984375
9495,B2,B0,A9,B5,05,AA,B5,B1,38,-0.625,-0.5,-0.28125,-0.8125,0.009765625,-0.3125,-0.8125,-0.5625,1.0,1.835693359375
9496,B2,16,32,AC,B4,B6,AA,AB,37,-0.625,0.0546875,0.625,-0.375,-0.75,-0.875,-0.3125,-0.34375,0.9375,1.2919921875
9497,B6,A4,31,37,AA,2A,B4,B6,B3,-0.875,-0.1875,0.5625,0.9375,-0.3125,0.3125,-0.75,-0.875,-0.6875,-1.71484375
9498,B5,A7,B4,B4,28,B0,2D,AA,34,-0.8125,-0.234375,-0.75,-0.75,0.25,-0.5,0.40625,-0.3125,0.75,0.59375
9499,33,35,37,34,AD,21,37,9A,AC,0.6875,0.8125,0.9375,0.75,-0.40625,0.140625,0.9375,-0.078125,-0.375,0.2802734375
9500,2A,31,B1,34,36,36,07,9C,A3,0.3125,0.5625,-0.5625,0.75,0.875,0.875,0.013671875,-0.09375,-0.171875,0.5157470703125
9501,B5,8A,31,A0,32,38,AC,38,37,-0.8125,-0.01953125,0.5625,-0.125,0.625,1.0,-0.375,1.0,0.9375,0.07421875
9502,36,32,B1,0D,A8,91,15,B1,30,0.875,0.625,-0.5625,0.025390625,-0.25,-0.03515625,0.05078125,-0.5625,0.5,0.2164306640625
9503,9B,A3,35,B5,91,A0,B3,1D,B2,-0.0859375,-0.171875,0.8125,-0.8125,-0.03515625,-0.125,-0.6875,0.1015625,-0.625,-1.241607666015625
9504,38,AD,AE,2D,B3,AA,28,B3,B6,1.0,-0.40625,-0.4375,0.40625,-0.6875,-0.3125,0.25,-0.6875,-0.875,-1.82421875
9505,15,9F,AA,B3,34,A0,31,1C,0A,0.05078125,-0.1171875,-0.3125,-0.6875,0.75,-0.125,0.5625,0.09375,0.01953125,-0.16796875
9506,B6,9B,2F,35,30,26,B4,B4,27,-0.875,-0.0859375,0.46875,0.8125,0.5,0.21875,-0.75,-0.75,0.234375,-1.182861328125
9507,2A,A2,B3,31,AB,9C,32,37,AC,0.3125,-0.15625,-0.6875,0.5625,-0.34375,-0.09375,0.625,0.9375,-0.375,-0.3701171875
9508,1E,2B,A0,34,B1,B5,B3,A1,31,0.109375,0.34375,-0.125,0.75,-0.5625,-0.8125,-0.6875,-0.140625,0.5625,0.2021484375
9509,B2,B4,30,2A,30,35,B8,B7,2A,-0.625,-0.75,0.5,0.3125,0.5,0.8125,-1.0,-0.9375,0.3125,-1.40234375
9510,32,B7,37,29,2B,AD,B2,B5,AD,0.625,-0.9375,0.9375,0.28125,0.34375,-0.40625,-0.625,-0.8125,-0.40625,-0.625
9511,35,29,32,2E,B7,2D,A6,B2,92,0.8125,0.28125,0.625,0.4375,-0.9375,0.40625,-0.21875,-0.625,-0.0390625,-1.0966796875
9512,36,35,36,32,B4,9A,2F,B3,9D,0.875,0.8125,0.875,0.625,-0.75,-0.078125,0.46875,-0.6875,-0.1015625,-0.8408203125
9513,34,96,A2,2A,AB,B6,AD,2D,B5,0.75,-0.0546875,-0.15625,0.3125,-0.34375,-0.875,-0.40625,0.40625,-0.8125,-0.83203125
9514,31,03,01,22,36,B0,AC,32,32,0.5625,0.005859375,0.001953125,0.15625,0.875,-0.5,-0.375,0.625,0.625,1.211181640625
9515,32,2B,B7,A7,B5,AF,B3,1C,33,0.625,0.34375,-0.9375,-0.234375,-0.8125,-0.46875,-0.6875,0.09375,0.6875,0.64111328125
9516,B7,32,17,18,2D,38,AD,2E,9B,-0.9375,0.625,0.05859375,0.0625,0.40625,1.0,-0.40625,0.4375,-0.0859375,0.1617431640625
9517,B7,32,28,21,B7,B8,B1,23,B5,-0.9375,0.625,0.25,0.140625,-0.9375,-1.0,-0.5625,0.171875,-0.8125,-0.675048828125
9518,B6,32,36,36,B5,B3,11,31,AF,-0.875,0.625,0.875,0.875,-0.8125,-0.6875,0.03515625,0.5625,-0.46875,0.33544921875
9519,B1,30,37,B1,30,B3,2E,22,2F,-0.5625,0.5,0.9375,-0.5625,0.5,-0.6875,0.4375,0.15625,0.46875,0.166015625
9520,B5,9B,B6,B6,B0,30,83,32,33,-0.8125,-0.0859375,-0.875,-0.875,-0.5,0.5,-0.005859375,0.625,0.6875,0.509033203125
9521,2D,B2,34,B4,01,0B,AC,2C,35,0.40625,-0.625,0.75,-0.75,0.001953125,0.021484375,-0.375,0.375,0.8125,0.23736572265625
9522,24,B1,13,B3,2D,30,24,AD,8A,0.1875,-0.5625,0.04296875,-0.6875,0.40625,0.5,0.1875,-0.40625,-0.01953125,0.062744140625
9523,34,9A,AF,30,30,36,37,B0,38,0.75,-0.078125,-0.46875,0.5,0.5,0.875,0.9375,-0.5,1.0,0.6171875
9524,14,34,32,AB,B1,AB,96,B0,B6,0.046875,0.75,0.625,-0.34375,-0.5625,-0.34375,-0.0546875,-0.5,-0.875,-1.021484375
9525,35,36,B2,31,AB,A7,A8,38,A6,0.8125,0.875,-0.625,0.5625,-0.34375,-0.234375,-0.25,1.0,-0.21875,0.015625
9526,01,21,19,24,29,AF,B0,B5,2B,0.001953125,0.140625,0.0703125,0.1875,0.28125,-0.46875,-0.5,-0.8125,0.34375,0.09088134765625
9527,A9,2D,22,B1,B1,1C,B5,B6,1D,-0.28125,0.40625,0.15625,-0.5625,-0.5625,0.09375,-0.8125,-0.875,0.1015625,0.6630859375
9528,2A,36,26,A4,B0,21,35,23,B0,0.3125,0.875,0.21875,-0.1875,-0.5,0.140625,0.8125,0.171875,-0.5,-0.3876953125
9529,B2,2E,B2,AB,30,B5,AC,11,23,-0.625,0.4375,-0.625,-0.34375,0.5,-0.8125,-0.375,0.03515625,0.171875,-0.2738037109375
9530,21,32,9F,B8,36,AA,A0,34,33,0.140625,0.625,-0.1171875,-1.0,0.875,-0.3125,-0.125,0.75,0.6875,-0.1201171875
9531,2E,2B,2F,2C,21,86,26,37,24,0.4375,0.34375,0.46875,0.375,0.140625,-0.01171875,0.21875,0.9375,0.1875,0.6990966796875
9532,A9,AE,AC,B7,AD,16,A2,28,2C,-0.28125,-0.4375,-0.375,-0.9375,-0.40625,0.0546875,-0.15625,0.25,0.375,0.28955078125
9533,13,98,30,01,36,2F,35,B4,32,0.04296875,-0.0625,0.5,0.001953125,0.875,0.46875,0.8125,-0.75,0.625,1.0380859375
9534,AD,37,2D,33,B6,B6,B4,35,36,-0.40625,0.9375,0.40625,0.6875,-0.875,-0.875,-0.75,0.8125,0.875,0.6640625
9535,B4,36,34,98,37,AF,27,31,A9,-0.75,0.875,0.75,-0.0625,0.9375,-0.46875,0.234375,0.5625,-0.28125,-1.25390625
9536,9D,33,37,B4,22,AC,A8,36,34,-0.1015625,0.6875,0.9375,-0.75,0.15625,-0.375,-0.25,0.875,0.75,-0.414306640625
9537,11,1E,B4,36,26,AA,29,AD,34,0.03515625,0.109375,-0.75,0.875,0.21875,-0.3125,0.28125,-0.40625,0.75,0.1571044921875
9538,B8,AD,32,AE,2E,22,B6,B3,32,-1.0,-0.40625,0.625,-0.4375,0.4375,0.15625,-0.875,-0.6875,0.625,-0.1220703125
9539,2A,38,38,23,B4,21,B0,03,AB,0.3125,1.0,1.0,0.171875,-0.75,0.140625,-0.5,0.005859375,-0.34375,-0.936492919921875
9540,B5,A9,B5,AB,9E,AC,B5,96,32,-0.8125,-0.28125,-0.8125,-0.34375,-0.109375,-0.375,-0.8125,-0.0546875,0.625,1.498291015625
9541,35,1D,28,B2,1F,B0,B3,AC,35,0.8125,0.1015625,0.25,-0.625,0.1171875,-0.5,-0.6875,-0.375,0.8125,0.91943359375
9542,B1,A7,30,B7,38,86,35,33,35,-0.5625,-0.234375,0.5,-0.9375,1.0,-0.01171875,0.8125,0.6875,0.8125,0.01446533203125
9543,B2,35,2D,AE,34,2F,2A,2C,31,-0.625,0.8125,0.40625,-0.4375,0.75,0.46875,0.3125,0.375,0.5625,0.4375
