# vector_id a_hex b_hex golden_hex delta sign_case
84678 5004 5AC0 5AD2 2748 same_sign
84679 5004 5AC1 5AD3 2749 same_sign
84680 5004 5AC2 5AD4 2750 same_sign
84681 5004 5AC3 5AD5 2751 same_sign
84682 5004 5AC4 5AD6 2752 same_sign
84683 5004 5AC5 5AD7 2753 same_sign
84684 5004 5AC6 5AD8 2754 same_sign
84685 5004 5AC7 5AD9 2755 same_sign
84686 5004 5AC8 5AD9 2756 same_sign
84687 5004 5AC9 5ADA 2757 same_sign
84688 5004 5ACA 5ADB 2758 same_sign
84689 5004 5ACB 5ADC 2759 same_sign
84690 5004 5ACC 5ADD 2760 same_sign
84691 5004 5ACD 5ADE 2761 same_sign
84692 5004 5ACE 5ADF 2762 same_sign
84693 5004 5ACF 5AE0 2763 same_sign
84694 5004 5AD0 5AE1 2764 same_sign
84695 5004 5AD1 5AE2 2765 same_sign
84696 5004 5AD2 5AE3 2766 same_sign
84697 5004 5AD3 5AE4 2767 same_sign
84698 5004 5AD4 5AE5 2768 same_sign
84699 5004 5AD5 5AE6 2769 same_sign
84700 5004 5AD6 5AE7 2770 same_sign
84701 5004 5AD7 5AE8 2771 same_sign
84702 5004 5AD8 5AE9 2772 same_sign
84703 5004 5AD9 5AEA 2773 same_sign
84704 5004 5ADA 5AEB 2774 same_sign
84705 5004 5ADB 5AEC 2775 same_sign
84706 5004 5ADC 5AED 2776 same_sign
84707 5004 5ADD 5AEE 2777 same_sign
84708 5004 5ADE 5AEF 2778 same_sign
84709 5004 5ADF 5AF0 2779 same_sign
84710 5004 5AE0 5AF1 2780 same_sign
84711 5004 5AE1 5AF2 2781 same_sign
84712 5004 5AE2 5AF3 2782 same_sign
84713 5004 5AE3 5AF4 2783 same_sign
84714 5004 5AE4 5AF5 2784 same_sign
84715 5004 5AE5 5AF6 2785 same_sign
84716 5004 5AE6 5AF7 2786 same_sign
84717 5004 5AE7 5AF8 2787 same_sign
84718 5004 5AE8 5AF9 2788 same_sign
84719 5004 5AE9 5AFA 2789 same_sign
84720 5004 5AEA 5AFB 2790 same_sign
84721 5004 5AEB 5AFC 2791 same_sign
84722 5004 5AEC 5AFD 2792 same_sign
84723 5004 5AED 5AFE 2793 same_sign
84724 5004 5AEE 5AFF 2794 same_sign
84725 5004 5AEF 5B00 2795 same_sign
84726 5004 5AF0 5B01 2796 same_sign
84727 5004 5AF1 5B02 2797 same_sign
84728 5004 5AF2 5B03 2798 same_sign
84729 5004 5AF3 5B04 2799 same_sign
84730 5004 5AF4 5B04 2800 same_sign
84731 5004 5AF5 5B05 2801 same_sign
84732 5004 5AF6 5B06 2802 same_sign
84733 5004 5AF7 5B07 2803 same_sign
84734 5004 5AF8 5B08 2804 same_sign
84735 5004 5AF9 5B09 2805 same_sign
84736 5004 5AFA 5B0A 2806 same_sign
84737 5004 5AFB 5B0B 2807 same_sign
84738 5004 5AFC 5B0C 2808 same_sign
84739 5004 5AFD 5B0D 2809 same_sign
84740 5004 5AFE 5B0E 2810 same_sign
84741 5004 5AFF 5B0F 2811 same_sign
84742 5004 5B00 5B10 2812 same_sign
84743 5004 5B01 5B11 2813 same_sign
84744 5004 5B02 5B12 2814 same_sign
84745 5004 5B03 5B13 2815 same_sign
84746 5004 5B04 5B14 2816 same_sign
84747 5004 5B05 5B15 2817 same_sign
84748 5004 5B06 5B16 2818 same_sign
84749 5004 5B07 5B17 2819 same_sign
84750 5004 5B08 5B18 2820 same_sign
84751 5004 5B09 5B19 2821 same_sign
84752 5004 5B0A 5B1A 2822 same_sign
84753 5004 5B0B 5B1B 2823 same_sign
84754 5004 5B0C 5B1C 2824 same_sign
84755 5004 5B0D 5B1D 2825 same_sign
84756 5004 5B0E 5B1E 2826 same_sign
84757 5004 5B0F 5B1F 2827 same_sign
84758 5004 5B10 5B20 2828 same_sign
84759 5004 5B11 5B21 2829 same_sign
84760 5004 5B12 5B22 2830 same_sign
84761 5004 5B13 5B23 2831 same_sign
84762 5004 5B14 5B24 2832 same_sign
84763 5004 5B15 5B25 2833 same_sign
84764 5004 5B16 5B26 2834 same_sign
84765 5004 5B17 5B27 2835 same_sign
84766 5004 5B18 5B28 2836 same_sign
84767 5004 5B19 5B29 2837 same_sign
84768 5004 5B1A 5B2A 2838 same_sign
84769 5004 5B1B 5B2B 2839 same_sign
84770 5004 5B1C 5B2C 2840 same_sign
84771 5004 5B1D 5B2D 2841 same_sign
84772 5004 5B1E 5B2E 2842 same_sign
84773 5004 5B1F 5B2F 2843 same_sign
84774 5004 5B20 5B30 2844 same_sign
84775 5004 5B21 5B31 2845 same_sign
84776 5004 5B22 5B32 2846 same_sign
84777 5004 5B23 5B32 2847 same_sign
84778 5004 5B24 5B33 2848 same_sign
84779 5004 5B25 5B34 2849 same_sign
84780 5004 5B26 5B35 2850 same_sign
84781 5004 5B27 5B36 2851 same_sign
84782 5004 5B28 5B37 2852 same_sign
84783 5004 5B29 5B38 2853 same_sign
84784 5004 5B2A 5B39 2854 same_sign
84785 5004 5B2B 5B3A 2855 same_sign
84786 5004 5B2C 5B3B 2856 same_sign
84787 5004 5B2D 5B3C 2857 same_sign
84788 5004 5B2E 5B3D 2858 same_sign
84789 5004 5B2F 5B3E 2859 same_sign
84790 5004 5B30 5B3F 2860 same_sign
84791 5004 5B31 5B40 2861 same_sign
84792 5004 5B32 5B41 2862 same_sign
84793 5004 5B33 5B42 2863 same_sign
84794 5004 5B34 5B43 2864 same_sign
84795 5004 5B35 5B44 2865 same_sign
84796 5004 5B36 5B45 2866 same_sign
84797 5004 5B37 5B46 2867 same_sign
84798 5004 5B38 5B47 2868 same_sign
84799 5004 5B39 5B48 2869 same_sign
84800 5004 5B3A 5B49 2870 same_sign
84801 5004 5B3B 5B4A 2871 same_sign
84802 5004 5B3C 5B4B 2872 same_sign
84803 5004 5B3D 5B4C 2873 same_sign
84804 5004 5B3E 5B4D 2874 same_sign
84805 5004 5B3F 5B4E 2875 same_sign
84806 5004 5B40 5B4F 2876 same_sign
84807 5004 5B41 5B50 2877 same_sign
84808 5004 5B42 5B51 2878 same_sign
84809 5004 5B43 5B52 2879 same_sign
84810 5004 5B44 5B53 2880 same_sign
84811 5004 5B45 5B54 2881 same_sign
84812 5004 5B46 5B55 2882 same_sign
84813 5004 5B47 5B56 2883 same_sign
84814 5004 5B48 5B57 2884 same_sign
84815 5004 5B49 5B58 2885 same_sign
84816 5004 5B4A 5B59 2886 same_sign
84817 5004 5B4B 5B5A 2887 same_sign
84818 5004 5B4C 5B5B 2888 same_sign
84819 5004 5B4D 5B5C 2889 same_sign
84820 5004 5B4E 5B5D 2890 same_sign
84821 5004 5B4F 5B5E 2891 same_sign
84822 5004 5B50 5B5F 2892 same_sign
84823 5004 5B51 5B60 2893 same_sign
84824 5004 5B52 5B61 2894 same_sign
84825 5004 5B53 5B62 2895 same_sign
84826 5004 5B54 5B63 2896 same_sign
84827 5004 5B55 5B63 2897 same_sign
84828 5004 5B56 5B64 2898 same_sign
84829 5004 5B57 5B65 2899 same_sign
84830 5004 5B58 5B66 2900 same_sign
84831 5004 5B59 5B67 2901 same_sign
84832 5004 5B5A 5B68 2902 same_sign
84833 5004 5B5B 5B69 2903 same_sign
84834 5004 5B5C 5B6A 2904 same_sign
84835 5004 5B5D 5B6B 2905 same_sign
84836 5004 5B5E 5B6C 2906 same_sign
84837 5004 5B5F 5B6D 2907 same_sign
84838 5004 5B60 5B6E 2908 same_sign
84839 5004 5B61 5B6F 2909 same_sign
84840 5004 5B62 5B70 2910 same_sign
84841 5004 5B63 5B71 2911 same_sign
84842 5004 5B64 5B72 2912 same_sign
84843 5004 5B65 5B73 2913 same_sign
84844 5004 5B66 5B74 2914 same_sign
84845 5004 5B67 5B75 2915 same_sign
84846 5004 5B68 5B76 2916 same_sign
84847 5004 5B69 5B77 2917 same_sign
84848 5004 5B6A 5B78 2918 same_sign
84849 5004 5B6B 5B79 2919 same_sign
84850 5004 5B6C 5B7A 2920 same_sign
84851 5004 5B6D 5B7B 2921 same_sign
84852 5004 5B6E 5B7C 2922 same_sign
84853 5004 5B6F 5B7D 2923 same_sign
84854 5004 5B70 5B7E 2924 same_sign
84855 5004 5B71 5B7F 2925 same_sign
84856 5004 5B72 5B80 2926 same_sign
84857 5004 5B73 5B81 2927 same_sign
84858 5004 5B74 5B82 2928 same_sign
84859 5004 5B75 5B83 2929 same_sign
84860 5004 5B76 5B84 2930 same_sign
84861 5004 5B77 5B85 2931 same_sign
84862 5004 5B78 5B86 2932 same_sign
84863 5004 5B79 5B87 2933 same_sign
84864 5004 5B7A 5B88 2934 same_sign
84865 5004 5B7B 5B89 2935 same_sign
84866 5004 5B7C 5B8A 2936 same_sign
84867 5004 5B7D 5B8B 2937 same_sign
84868 5004 5B7E 5B8C 2938 same_sign
84869 5004 5B7F 5B8D 2939 same_sign
84870 5004 5B80 5B8E 2940 same_sign
84871 5004 5B81 5B8F 2941 same_sign
84872 5004 5B82 5B90 2942 same_sign
84873 5004 5B83 5B91 2943 same_sign
84874 5004 5B84 5B92 2944 same_sign
84875 5004 5B85 5B93 2945 same_sign
84876 5004 5B86 5B94 2946 same_sign
84877 5004 5B87 5B95 2947 same_sign
84878 5004 5B88 5B96 2948 same_sign
84879 5004 5B89 5B97 2949 same_sign
84880 5004 5B8A 5B97 2950 same_sign
84881 5004 5B8B 5B98 2951 same_sign
84882 5004 5B8C 5B99 2952 same_sign
84883 5004 5B8D 5B9A 2953 same_sign
84884 5004 5B8E 5B9B 2954 same_sign
84885 5004 5B8F 5B9C 2955 same_sign
84886 5004 5B90 5B9D 2956 same_sign
84887 5004 5B91 5B9E 2957 same_sign
84888 5004 5B92 5B9F 2958 same_sign
84889 5004 5B93 5BA0 2959 same_sign
84890 5004 5B94 5BA1 2960 same_sign
84891 5004 5B95 5BA2 2961 same_sign
84892 5004 5B96 5BA3 2962 same_sign
84893 5004 5B97 5BA4 2963 same_sign
84894 5004 5B98 5BA5 2964 same_sign
84895 5004 5B99 5BA6 2965 same_sign
84896 5004 5B9A 5BA7 2966 same_sign
84897 5004 5B9B 5BA8 2967 same_sign
84898 5004 5B9C 5BA9 2968 same_sign
84899 5004 5B9D 5BAA 2969 same_sign
84900 5004 5B9E 5BAB 2970 same_sign
84901 5004 5B9F 5BAC 2971 same_sign
84902 5004 5BA0 5BAD 2972 same_sign
84903 5004 5BA1 5BAE 2973 same_sign
84904 5004 5BA2 5BAF 2974 same_sign
84905 5004 5BA3 5BB0 2975 same_sign
84906 5004 5BA4 5BB1 2976 same_sign
84907 5004 5BA5 5BB2 2977 same_sign
84908 5004 5BA6 5BB3 2978 same_sign
84909 5004 5BA7 5BB4 2979 same_sign
84910 5004 5BA8 5BB5 2980 same_sign
84911 5004 5BA9 5BB6 2981 same_sign
84912 5004 5BAA 5BB7 2982 same_sign
84913 5004 5BAB 5BB8 2983 same_sign
84914 5004 5BAC 5BB9 2984 same_sign
84915 5004 5BAD 5BBA 2985 same_sign
84916 5004 5BAE 5BBB 2986 same_sign
84917 5004 5BAF 5BBC 2987 same_sign
84918 5004 5BB0 5BBD 2988 same_sign
84919 5004 5BB1 5BBE 2989 same_sign
84920 5004 5BB2 5BBF 2990 same_sign
84921 5004 5BB3 5BC0 2991 same_sign
84922 5004 5BB4 5BC1 2992 same_sign
84923 5004 5BB5 5BC2 2993 same_sign
84924 5004 5BB6 5BC3 2994 same_sign
84925 5004 5BB7 5BC4 2995 same_sign
84926 5004 5BB8 5BC5 2996 same_sign
84927 5004 5BB9 5BC6 2997 same_sign
84928 5004 5BBA 5BC7 2998 same_sign
84929 5004 5BBB 5BC8 2999 same_sign
84930 5004 5BBC 5BC9 3000 same_sign
84931 5004 5BBD 5BCA 3001 same_sign
84932 5004 5BBE 5BCB 3002 same_sign
84933 5004 5BBF 5BCC 3003 same_sign
84934 5004 5BC0 5BCD 3004 same_sign
84935 5004 5BC1 5BCE 3005 same_sign
84936 5004 5BC2 5BCF 3006 same_sign
84937 5004 5BC3 5BCF 3007 same_sign
84938 5004 5BC4 5BD0 3008 same_sign
84939 5004 5BC5 5BD1 3009 same_sign
84940 5004 5BC6 5BD2 3010 same_sign
84941 5004 5BC7 5BD3 3011 same_sign
84942 5004 5BC8 5BD4 3012 same_sign
84943 5004 5BC9 5BD5 3013 same_sign
84944 5004 5BCA 5BD6 3014 same_sign
84945 5004 5BCB 5BD7 3015 same_sign
84946 5004 5BCC 5BD8 3016 same_sign
84947 5004 5BCD 5BD9 3017 same_sign
84948 5004 5BCE 5BDA 3018 same_sign
84949 5004 5BCF 5BDB 3019 same_sign
84950 5004 5BD0 5BDC 3020 same_sign
84951 5004 5BD1 5BDD 3021 same_sign
84952 5004 5BD2 5BDE 3022 same_sign
84953 5004 5BD3 5BDF 3023 same_sign
84954 5004 5BD4 5BE0 3024 same_sign
84955 5004 5BD5 5BE1 3025 same_sign
84956 5004 5BD6 5BE2 3026 same_sign
84957 5004 5BD7 5BE3 3027 same_sign
84958 5004 5BD8 5BE4 3028 same_sign
84959 5004 5BD9 5BE5 3029 same_sign
84960 5004 5BDA 5BE6 3030 same_sign
84961 5004 5BDB 5BE7 3031 same_sign
84962 5004 5BDC 5BE8 3032 same_sign
84963 5004 5BDD 5BE9 3033 same_sign
84964 5004 5BDE 5BEA 3034 same_sign
84965 5004 5BDF 5BEB 3035 same_sign
84966 5004 5BE0 5BEC 3036 same_sign
84967 5004 5BE1 5BED 3037 same_sign
84968 5004 5BE2 5BEE 3038 same_sign
84969 5004 5BE3 5BEF 3039 same_sign
84970 5004 5BE4 5BF0 3040 same_sign
84971 5004 5BE5 5BF1 3041 same_sign
84972 5004 5BE6 5BF2 3042 same_sign
84973 5004 5BE7 5BF3 3043 same_sign
84974 5004 5BE8 5BF4 3044 same_sign
84975 5004 5BE9 5BF5 3045 same_sign
84976 5004 5BEA 5BF6 3046 same_sign
84977 5004 5BEB 5BF7 3047 same_sign
84978 5004 5BEC 5BF8 3048 same_sign
84979 5004 5BED 5BF9 3049 same_sign
84980 5004 5BEE 5BFA 3050 same_sign
84981 5004 5BEF 5BFB 3051 same_sign
84982 5004 5BF0 5BFC 3052 same_sign
84983 5004 5BF1 5BFD 3053 same_sign
84984 5004 5BF2 5BFE 3054 same_sign
84985 5004 5BF3 5BFF 3055 same_sign
84986 5004 5BF4 5C00 3056 same_sign
84987 5004 5BF5 5C01 3057 same_sign
84988 5004 5BF6 5C02 3058 same_sign
84989 5004 5BF7 5C03 3059 same_sign
84990 5004 5BF8 5C04 3060 same_sign
84991 5004 5BF9 5C05 3061 same_sign
84992 5004 5BFA 5C06 3062 same_sign
84993 5004 5BFB 5C07 3063 same_sign
84994 5004 5BFC 5C08 3064 same_sign
84995 5004 5BFD 5C09 3065 same_sign
84996 5004 5BFE 5C0A 3066 same_sign
84997 5004 5BFF 5C0B 3067 same_sign
84998 5004 5C00 5C0C 3068 same_sign
84999 5004 5C01 5C0C 3069 same_sign
85000 5004 5C02 5C0D 3070 same_sign
85001 5004 5C03 5C0E 3071 same_sign
85002 5004 5C04 5C0F 3072 same_sign
85003 5004 5C05 5C10 3073 same_sign
85004 5004 5C06 5C11 3074 same_sign
85005 5004 5C07 5C12 3075 same_sign
85006 5004 5C08 5C13 3076 same_sign
85007 5004 5C09 5C14 3077 same_sign
85008 5004 5C0A 5C15 3078 same_sign
85009 5004 5C0B 5C16 3079 same_sign
85010 5004 5C0C 5C17 3080 same_sign
85011 5004 5C0D 5C18 3081 same_sign
85012 5004 5C0E 5C19 3082 same_sign
85013 5004 5C0F 5C1A 3083 same_sign
85014 5004 5C10 5C1B 3084 same_sign
85015 5004 5C11 5C1C 3085 same_sign
85016 5004 5C12 5C1D 3086 same_sign
85017 5004 5C13 5C1E 3087 same_sign
85018 5004 5C14 5C1F 3088 same_sign
85019 5004 5C15 5C20 3089 same_sign
85020 5004 5C16 5C21 3090 same_sign
85021 5004 5C17 5C22 3091 same_sign
85022 5004 5C18 5C23 3092 same_sign
85023 5004 5C19 5C24 3093 same_sign
85024 5004 5C1A 5C25 3094 same_sign
85025 5004 5C1B 5C26 3095 same_sign
85026 5004 5C1C 5C27 3096 same_sign
85027 5004 5C1D 5C28 3097 same_sign
85028 5004 5C1E 5C29 3098 same_sign
85029 5004 5C1F 5C2A 3099 same_sign
85030 5004 5C20 5C2B 3100 same_sign
85031 5004 5C21 5C2C 3101 same_sign
85032 5004 5C22 5C2D 3102 same_sign
85033 5004 5C23 5C2E 3103 same_sign
85034 5004 5C24 5C2F 3104 same_sign
85035 5004 5C25 5C30 3105 same_sign
85036 5004 5C26 5C31 3106 same_sign
85037 5004 5C27 5C32 3107 same_sign
85038 5004 5C28 5C33 3108 same_sign
85039 5004 5C29 5C34 3109 same_sign
85040 5004 5C2A 5C35 3110 same_sign
85041 5004 5C2B 5C36 3111 same_sign
85042 5004 5C2C 5C37 3112 same_sign
85043 5004 5C2D 5C38 3113 same_sign
85044 5004 5C2E 5C39 3114 same_sign
85045 5004 5C2F 5C3A 3115 same_sign
85046 5004 5C30 5C3B 3116 same_sign
85047 5004 5C31 5C3C 3117 same_sign
85048 5004 5C32 5C3D 3118 same_sign
85049 5004 5C33 5C3E 3119 same_sign
85050 5004 5C34 5C3F 3120 same_sign
85051 5004 5C35 5C40 3121 same_sign
85052 5004 5C36 5C41 3122 same_sign
85053 5004 5C37 5C42 3123 same_sign
85054 5004 5C38 5C43 3124 same_sign
85055 5004 5C39 5C44 3125 same_sign
85056 5004 5C3A 5C45 3126 same_sign
85057 5004 5C3B 5C46 3127 same_sign
85058 5004 5C3C 5C47 3128 same_sign
85059 5004 5C3D 5C48 3129 same_sign
85060 5004 5C3E 5C49 3130 same_sign
85061 5004 5C3F 5C4A 3131 same_sign
85062 5004 5C40 5C4B 3132 same_sign
85063 5004 5C41 5C4C 3133 same_sign
85064 5004 5C42 5C4D 3134 same_sign
85065 5004 5C43 5C4E 3135 same_sign
85066 5004 5C44 5C4F 3136 same_sign
85067 5004 5C45 5C4F 3137 same_sign
85068 5004 5C46 5C50 3138 same_sign
85069 5004 5C47 5C51 3139 same_sign
85070 5004 5C48 5C52 3140 same_sign
85071 5004 5C49 5C53 3141 same_sign
85072 5004 5C4A 5C54 3142 same_sign
85073 5004 5C4B 5C55 3143 same_sign
85074 5004 5C4C 5C56 3144 same_sign
85075 5004 5C4D 5C57 3145 same_sign
85076 5004 5C4E 5C58 3146 same_sign
85077 5004 5C4F 5C59 3147 same_sign
85078 5004 5C50 5C5A 3148 same_sign
85079 5004 5C51 5C5B 3149 same_sign
85080 5004 5C52 5C5C 3150 same_sign
85081 5004 5C53 5C5D 3151 same_sign
85082 5004 5C54 5C5E 3152 same_sign
85083 5004 5C55 5C5F 3153 same_sign
85084 5004 5C56 5C60 3154 same_sign
85085 5004 5C57 5C61 3155 same_sign
85086 5004 5C58 5C62 3156 same_sign
85087 5004 5C59 5C63 3157 same_sign
85088 5004 5C5A 5C64 3158 same_sign
85089 5004 5C5B 5C65 3159 same_sign
85090 5004 5C5C 5C66 3160 same_sign
85091 5004 5C5D 5C67 3161 same_sign
85092 5004 5C5E 5C68 3162 same_sign
85093 5004 5C5F 5C69 3163 same_sign
85094 5004 5C60 5C6A 3164 same_sign
85095 5004 5C61 5C6B 3165 same_sign
85096 5004 5C62 5C6C 3166 same_sign
85097 5004 5C63 5C6D 3167 same_sign
85098 5004 5C64 5C6E 3168 same_sign
85099 5004 5C65 5C6F 3169 same_sign
85100 5004 5C66 5C70 3170 same_sign
85101 5004 5C67 5C71 3171 same_sign
85102 5004 5C68 5C72 3172 same_sign
85103 5004 5C69 5C73 3173 same_sign
85104 5004 5C6A 5C74 3174 same_sign
85105 5004 5C6B 5C75 3175 same_sign
85106 5004 5C6C 5C76 3176 same_sign
85107 5004 5C6D 5C77 3177 same_sign
85108 5004 5C6E 5C78 3178 same_sign
85109 5004 5C6F 5C79 3179 same_sign
85110 5004 5C70 5C7A 3180 same_sign
85111 5004 5C71 5C7B 3181 same_sign
85112 5004 5C72 5C7C 3182 same_sign
85113 5004 5C73 5C7D 3183 same_sign
85114 5004 5C74 5C7E 3184 same_sign
85115 5004 5C75 5C7F 3185 same_sign
85116 5004 5C76 5C80 3186 same_sign
85117 5004 5C77 5C81 3187 same_sign
85118 5004 5C78 5C82 3188 same_sign
85119 5004 5C79 5C83 3189 same_sign
85120 5004 5C7A 5C84 3190 same_sign
85121 5004 5C7B 5C85 3191 same_sign
85122 5004 5C7C 5C86 3192 same_sign
85123 5004 5C7D 5C87 3193 same_sign
85124 5004 5C7E 5C88 3194 same_sign
85125 5004 5C7F 5C89 3195 same_sign
85126 5004 5C80 5C8A 3196 same_sign
85127 5004 5C81 5C8B 3197 same_sign
85128 5004 5C82 5C8C 3198 same_sign
85129 5004 5C83 5C8D 3199 same_sign
85130 5004 5C84 5C8E 3200 same_sign
85131 5004 5C85 5C8F 3201 same_sign
85132 5004 5C86 5C90 3202 same_sign
85133 5004 5C87 5C91 3203 same_sign
85134 5004 5C88 5C92 3204 same_sign
85135 5004 5C89 5C93 3205 same_sign
85136 5004 5C8A 5C94 3206 same_sign
85137 5004 5C8B 5C95 3207 same_sign
85138 5004 5C8C 5C96 3208 same_sign
85139 5004 5C8D 5C97 3209 same_sign
85140 5004 5C8E 5C98 3210 same_sign
85141 5004 5C8F 5C99 3211 same_sign
85142 5004 5C90 5C99 3212 same_sign
85143 5004 5C91 5C9A 3213 same_sign
85144 5004 5C92 5C9B 3214 same_sign
85145 5004 5C93 5C9C 3215 same_sign
85146 5004 5C94 5C9D 3216 same_sign
85147 5004 5C95 5C9E 3217 same_sign
85148 5004 5C96 5C9F 3218 same_sign
85149 5004 5C97 5CA0 3219 same_sign
85150 5004 5C98 5CA1 3220 same_sign
85151 5004 5C99 5CA2 3221 same_sign
85152 5004 5C9A 5CA3 3222 same_sign
85153 5004 5C9B 5CA4 3223 same_sign
85154 5004 5C9C 5CA5 3224 same_sign
85155 5004 5C9D 5CA6 3225 same_sign
85156 5004 5C9E 5CA7 3226 same_sign
85157 5004 5C9F 5CA8 3227 same_sign
85158 5004 5CA0 5CA9 3228 same_sign
85159 5004 5CA1 5CAA 3229 same_sign
85160 5004 5CA2 5CAB 3230 same_sign
85161 5004 5CA3 5CAC 3231 same_sign
85162 5004 5CA4 5CAD 3232 same_sign
85163 5004 5CA5 5CAE 3233 same_sign
85164 5004 5CA6 5CAF 3234 same_sign
85165 5004 5CA7 5CB0 3235 same_sign
85166 5004 5CA8 5CB1 3236 same_sign
85167 5004 5CA9 5CB2 3237 same_sign
85168 5004 5CAA 5CB3 3238 same_sign
85169 5004 5CAB 5CB4 3239 same_sign
85170 5004 5CAC 5CB5 3240 same_sign
85171 5004 5CAD 5CB6 3241 same_sign
85172 5004 5CAE 5CB7 3242 same_sign
85173 5004 5CAF 5CB8 3243 same_sign
85174 5004 5CB0 5CB9 3244 same_sign
85175 5004 5CB1 5CBA 3245 same_sign
85176 5004 5CB2 5CBB 3246 same_sign
85177 5004 5CB3 5CBC 3247 same_sign
85178 5004 5CB4 5CBD 3248 same_sign
85179 5004 5CB5 5CBE 3249 same_sign
85180 5004 5CB6 5CBF 3250 same_sign
85181 5004 5CB7 5CC0 3251 same_sign
85182 5004 5CB8 5CC1 3252 same_sign
85183 5004 5CB9 5CC2 3253 same_sign
85184 5004 5CBA 5CC3 3254 same_sign
85185 5004 5CBB 5CC4 3255 same_sign
85186 5004 5CBC 5CC5 3256 same_sign
85187 5004 5CBD 5CC6 3257 same_sign
85188 5004 5CBE 5CC7 3258 same_sign
85189 5004 5CBF 5CC8 3259 same_sign
85190 5004 5CC0 5CC9 3260 same_sign
85191 5004 5CC1 5CCA 3261 same_sign
85192 5004 5CC2 5CCB 3262 same_sign
85193 5004 5CC3 5CCC 3263 same_sign
85194 5004 5CC4 5CCD 3264 same_sign
85195 5004 5CC5 5CCE 3265 same_sign
85196 5004 5CC6 5CCF 3266 same_sign
85197 5004 5CC7 5CD0 3267 same_sign
85198 5004 5CC8 5CD1 3268 same_sign
85199 5004 5CC9 5CD2 3269 same_sign
85200 5004 5CCA 5CD3 3270 same_sign
85201 5004 5CCB 5CD4 3271 same_sign
85202 5004 5CCC 5CD5 3272 same_sign
85203 5004 5CCD 5CD6 3273 same_sign
85204 5004 5CCE 5CD7 3274 same_sign
85205 5004 5CCF 5CD8 3275 same_sign
85206 5004 5CD0 5CD9 3276 same_sign
85207 5004 5CD1 5CDA 3277 same_sign
85208 5004 5CD2 5CDB 3278 same_sign
85209 5004 5CD3 5CDC 3279 same_sign
85210 5004 5CD4 5CDD 3280 same_sign
85211 5004 5CD5 5CDE 3281 same_sign
85212 5004 5CD6 5CDF 3282 same_sign
85213 5004 5CD7 5CE0 3283 same_sign
85214 5004 5CD8 5CE1 3284 same_sign
85215 5004 5CD9 5CE2 3285 same_sign
85216 5004 5CDA 5CE3 3286 same_sign
85217 5004 5CDB 5CE4 3287 same_sign
85218 5004 5CDC 5CE5 3288 same_sign
85219 5004 5CDD 5CE6 3289 same_sign
85220 5004 5CDE 5CE7 3290 same_sign
85221 5004 5CDF 5CE8 3291 same_sign
85222 5004 5CE0 5CE9 3292 same_sign
85223 5004 5CE1 5CEA 3293 same_sign
85224 5004 5CE2 5CEA 3294 same_sign
85225 5004 5CE3 5CEB 3295 same_sign
85226 5004 5CE4 5CEC 3296 same_sign
85227 5004 5CE5 5CED 3297 same_sign
85228 5004 5CE6 5CEE 3298 same_sign
85229 5004 5CE7 5CEF 3299 same_sign
85230 5004 5CE8 5CF0 3300 same_sign
85231 5004 5CE9 5CF1 3301 same_sign
85232 5004 5CEA 5CF2 3302 same_sign
85233 5004 5CEB 5CF3 3303 same_sign
85234 5004 5CEC 5CF4 3304 same_sign
85235 5004 5CED 5CF5 3305 same_sign
85236 5004 5CEE 5CF6 3306 same_sign
85237 5004 5CEF 5CF7 3307 same_sign
85238 5004 5CF0 5CF8 3308 same_sign
85239 5004 5CF1 5CF9 3309 same_sign
85240 5004 5CF2 5CFA 3310 same_sign
85241 5004 5CF3 5CFB 3311 same_sign
85242 5004 5CF4 5CFC 3312 same_sign
85243 5004 5CF5 5CFD 3313 same_sign
85244 5004 5CF6 5CFE 3314 same_sign
85245 5004 5CF7 5CFF 3315 same_sign
85246 5004 5CF8 5D00 3316 same_sign
85247 5004 5CF9 5D01 3317 same_sign
85248 5004 5CFA 5D02 3318 same_sign
85249 5004 5CFB 5D03 3319 same_sign
85250 5004 5CFC 5D04 3320 same_sign
85251 5004 5CFD 5D05 3321 same_sign
85252 5004 5CFE 5D06 3322 same_sign
85253 5004 5CFF 5D07 3323 same_sign
85254 5004 5D00 5D08 3324 same_sign
85255 5004 5D01 5D09 3325 same_sign
85256 5004 5D02 5D0A 3326 same_sign
85257 5004 5D03 5D0B 3327 same_sign
85258 5004 5D04 5D0C 3328 same_sign
85259 5004 5D05 5D0D 3329 same_sign
85260 5004 5D06 5D0E 3330 same_sign
85261 5004 5D07 5D0F 3331 same_sign
85262 5004 5D08 5D10 3332 same_sign
85263 5004 5D09 5D11 3333 same_sign
85264 5004 5D0A 5D12 3334 same_sign
85265 5004 5D0B 5D13 3335 same_sign
85266 5004 5D0C 5D14 3336 same_sign
85267 5004 5D0D 5D15 3337 same_sign
85268 5004 5D0E 5D16 3338 same_sign
85269 5004 5D0F 5D17 3339 same_sign
85270 5004 5D10 5D18 3340 same_sign
85271 5004 5D11 5D19 3341 same_sign
85272 5004 5D12 5D1A 3342 same_sign
85273 5004 5D13 5D1B 3343 same_sign
85274 5004 5D14 5D1C 3344 same_sign
85275 5004 5D15 5D1D 3345 same_sign
85276 5004 5D16 5D1E 3346 same_sign
85277 5004 5D17 5D1F 3347 same_sign
85278 5004 5D18 5D20 3348 same_sign
